"CO_CURSO","NO_CURSO","FK_CO_IES"
1369560,BIOMEDICINA,295
1369576,ENGENHARIA CIVIL,1414
1370192,FORMAÇÃO DE DOCENTES PARA A EDUCAÇÃO BÁSICA,1082
1370467,LETRAS - PORTUGUÊS E ESPANHOL,601
1370534,ENGENHARIA METALÚRGICA,601
1370689,ENGENHARIA DE PRODUÇÃO,601
1370719,PROCESSOS GERENCIAIS,601
1370855,NUTRIÇÃO,298
1371335,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,19864
1371340,GESTÃO DA PRODUÇÃO INDUSTRIAL,19864
1372025,CIÊNCIAS CONTÁBEIS,522
1372028,ADMINISTRAÇÃO,522
1372036,GESTÃO DE RECURSOS HUMANOS,522
1372045,PROCESSOS GERENCIAIS,522
1373746,ARQUITETURA E URBANISMO,298
1374069,EDUCAÇÃO FÍSICA,298
1374692,DESIGN DE INTERIORES,298
1374693,BIOMEDICINA,466
1374694,FISIOTERAPIA,466
1374696,ENGENHARIA DE COMPUTAÇÃO,67
1374697,NUTRIÇÃO,466
1374699,PRODUÇÃO MULTIMÍDIA,466
1374703,ENGENHARIA DE PRODUÇÃO,573
1374709,CIÊNCIAS ECONÔMICAS,466
1374710,CIÊNCIAS ECONÔMICAS,466
1374712,NUTRIÇÃO,158
1374723,FISIOTERAPIA,158
1374724,NUTRIÇÃO,158
1374725,LOGÍSTICA,143
1374727,PRODUÇÃO AUDIOVISUAL,143
1374728,ENGENHARIA MECÂNICA,1846
1374729,FARMÁCIA,1846
1374732,FISIOTERAPIA,158
1374733,NUTRIÇÃO,158
1374736,NUTRIÇÃO,158
1374740,BIOMEDICINA,158
1374741,FISIOTERAPIA,158
1374742,NUTRIÇÃO,158
1374747,FISIOTERAPIA,158
1374748,NUTRIÇÃO,158
1374750,EDUCAÇÃO FÍSICA,158
1374751,EDUCAÇÃO FÍSICA,158
1374752,EDUCAÇÃO FÍSICA,158
1374756,QUÍMICA,1810
1374757,DESIGN DE ANIMAÇÃO,466
1374846,MEDICINA VETERINÁRIA,19
1374847,ENGENHARIA MECÂNICA,19
1374864,RELAÇÕES PÚBLICAS,203
1374865,ENGENHARIA DE SOFTWARE,19
1374866,ENGENHARIA QUÍMICA,203
1374867,RELAÇÕES INTERNACIONAIS,19
1374873,"RÁDIO, TV E INTERNET",576
1374889,ENGENHARIA ELÉTRICA,1808
1374949,"EDUCAÇÃO PROFISSIONAL, CIENTÍFICA E TECNOLÓGI",1807
1374950,ENGENHARIA DE AQUICULTURA,1807
1375230,ENGENHARIA QUÍMICA,2409
1375232,ENGENHARIA DE PRODUÇÃO,1810
1375233,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1810
1375234,AGRONOMIA,1810
1375235,ENGENHARIA ELÉTRICA,1810
1375236,LETRAS - PORTUGUÊS E ESPANHOL,1810
1375237,PEDAGOGIA,1810
1375246,CIÊNCIAS ECONÔMICAS,1472
1375259,LETRAS - ESPANHOL,1472
1375276,LETRAS - LIBRAS,1472
1375317,CIÊNCIAS CONTÁBEIS,3840
1375336,EDUCAÇÃO FÍSICA,3840
1375345,PEDAGOGIA,3840
1375363,PROCESSOS GERENCIAIS,430
1375364,PRODUÇÃO EM MÍDIA AUDIOVISUAL,295
1375365,FÍSICA,1472
1375366,QUÍMICA,1472
1375367,ARQUITETURA E URBANISMO,338
1375407,PROCESSOS GERENCIAIS,206
1375408,GESTÃO DE RECURSOS HUMANOS,206
1375411,PEDAGOGIA,206
1375415,LETRAS - PORTUGUÊS,1336
1375416,GESTÃO AMBIENTAL,1336
1375417,GESTÃO COMERCIAL,1336
1375418,GESTÃO FINANCEIRA,1336
1375419,GESTÃO DE RECURSOS HUMANOS,1336
1375420,MARKETING,1336
1375421,CIÊNCIAS ECONÔMICAS,1336
1375422,PROCESSOS GERENCIAIS,1820
1375423,FÍSICA,1820
1375424,ADMINISTRAÇÃO,1820
1375425,ZOOTECNIA,1820
1375996,DESIGN DE MODA,1820
1375997,ADMINISTRAÇÃO,1820
1375998,FÍSICA,1820
1375999,AGROECOLOGIA,1820
1376000,SISTEMAS DE INFORMAÇÃO,3162
1376001,PROCESSOS QUÍMICOS,3162
1376002,CIÊNCIAS BIOLÓGICAS,1820
1376003,ADMINISTRAÇÃO,1820
1376006,ADMINISTRAÇÃO,1820
1376007,ELETRÔNICA INDUSTRIAL,582
1376048,ADMINISTRAÇÃO,1808
1376049,ENGENHARIA MECÂNICA,1810
1376050,CIÊNCIAS BIOLÓGICAS,601
1376052,ENGENHARIA CIVIL,1472
1376054,ENGENHARIA MECÂNICA,1472
1376091,GESTÃO AMBIENTAL,466
1376092,GESTÃO PÚBLICA,466
1376093,GESTÃO HOSPITALAR,466
1376131,CIÊNCIA DA COMPUTAÇÃO,1807
1376137,EDUCAÇÃO FÍSICA,550
1376178,ZOOTECNIA,600
1376179,ENGENHARIA CIVIL,548
1376181,SISTEMAS DE INFORMAÇÃO,1422
1376182,PEDAGOGIA,1422
1376183,PROCESSOS GERENCIAIS,1422
1376184,GESTÃO FINANCEIRA,1422
1376185,SEGURANÇA NO TRABALHO,1422
1376204,FÍSICA,40
1376231,ENGENHARIA ELÉTRICA,1809
1376258,ENFERMAGEM,1876
1376259,EDUCAÇÃO FÍSICA,702
1376260,GESTÃO COMERCIAL,1584
1376261,GESTÃO AMBIENTAL,3162
1376265,SERVIÇO SOCIAL,8
1376266,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1810
1376267,PEDAGOGIA,1810
1376268,ENGENHARIA CIVIL,3188
1376275,PEDAGOGIA,3336
1376277,ENGENHARIA MECATRÔNICA,3333
1376278,GASTRONOMIA,3333
1376279,DESIGN,3333
1376280,ENGENHARIA DE COMPUTAÇÃO,3333
1376281,LOGÍSTICA,3333
1376282,GESTÃO COMERCIAL,3333
1376344,NUTRIÇÃO,1702
1376347,CIÊNCIA DA COMPUTAÇÃO,376
1376348,EDUCAÇÃO FÍSICA,1702
1376349,FÍSICA,15522
1376432,MEDICINA VETERINÁRIA,40
1376434,MARKETING,1538
1376435,ENGENHARIA DE BIOSSISTEMAS,1810
1377488,GESTÃO COMERCIAL,1303
1377489,CIÊNCIA DA COMPUTAÇÃO,1303
1377490,FISIOTERAPIA,1538
1377492,ENGENHARIA CIVIL,1538
1377493,LETRAS,1538
1377494,MATEMÁTICA,1538
1377496,EDUCAÇÃO FÍSICA,1538
1377497,ENGENHARIA MECÂNICA,80
1377499,SECRETARIADO EXECUTIVO,1538
1377500,ENGENHARIA ELÉTRICA,1736
1377504,GESTÃO PÚBLICA,385
1377505,GESTÃO HOSPITALAR,385
1377506,ADMINISTRAÇÃO,952
1377507,GESTÃO AMBIENTAL,385
1377508,CIÊNCIAS CONTÁBEIS,952
1377509,CIÊNCIA DA COMPUTAÇÃO,1578
1377510,MANUTENÇÃO INDUSTRIAL,599
1377526,BIOMEDICINA,1185
1377529,CIÊNCIAS DO CONSUMO,587
1377531,ELETROTÉCNICA INDUSTRIAL,3164
1377532,GESTÃO DE RECURSOS HUMANOS,15522
1377533,DESIGN,823
1377534,GESTÃO DE RECURSOS HUMANOS,1270
1377535,LOGÍSTICA,1270
1377536,CIÊNCIAS NATURAIS: HABILITAÇÃO EM FÍSICA,1810
1377537,ENGENHARIA DE AQUICULTURA,1807
1377538,CIÊNCIAS NATURAIS: HABILITAÇÃO EM QUÍMICA,1810
1377540,LOGÍSTICA,1042
1377541,REDES DE COMPUTADORES,1042
1377542,SEGURANÇA DA INFORMAÇÃO,1042
1377544,SEGURANÇA PÚBLICA,298
1377545,HISTÓRIA,1185
1377546,GESTÃO DE SEGURANÇA PRIVADA,298
1377547,LETRAS - PORTUGUÊS E INGLÊS,1807
1377548,MEDICINA VETERINÁRIA,1042
1377550,PEDAGOGIA,1042
1377551,CIÊNCIAS CONTÁBEIS,1042
1377552,CIÊNCIAS ECONÔMICAS,1042
1377558,ENGENHARIA DE PRODUÇÃO,1042
1377565,GASTRONOMIA,739
1377572,REDES DE COMPUTADORES,5036
1377577,EVENTOS,14408
1377583,EDUCAÇÃO FÍSICA,724
1377586,ENGENHARIA DE COMPUTAÇÃO,5036
1377587,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,5036
1377588,ENGENHARIA MECATRÔNICA,5036
1377590,PROCESSOS GERENCIAIS,601
1377591,GESTÃO AMBIENTAL,601
1377613,NUTRIÇÃO,163
1377614,GESTÃO DE RECURSOS HUMANOS,701
1377615,NUTRIÇÃO,163
1378726,LETRAS - LÍNGUA PORTUGUESA,1185
1378747,CIÊNCIA DA COMPUTAÇÃO,610
1378753,GASTRONOMIA,610
1378755,GESTÃO COMERCIAL,610
1378762,PUBLICIDADE E PROPAGANDA,610
1378842,ENGENHARIA AMBIENTAL E SANITÁRIA,548
1378853,MATEMÁTICA,730
1378875,CIÊNCIAS SOCIAIS,29
1378999,PEDAGOGIA BILINGUE  - LIBRAS/PORTUGUÊS,3162
1379000,LETRAS - PORTUGUÊS E INGLÊS,1185
1379074,ENGENHARIA QUÍMICA,3333
1379091,CIÊNCIAS AERONÁUTICAS,3333
1379275,SISTEMAS DE INFORMAÇÃO,599
1379277,COMÉRCIO EXTERIOR,1510
1379278,GESTÃO AMBIENTAL,1510
1379279,GESTÃO COMERCIAL,1510
1379280,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,1510
1379282,GESTÃO HOSPITALAR,1510
1379283,HISTÓRIA,1510
1379284,LETRAS - INGLÊS,1510
1379285,MATEMÁTICA,1510
1379286,NEGÓCIOS IMOBILIÁRIOS,1510
1379287,PEDAGOGIA,1510
1379288,SERVIÇO SOCIAL,1510
1379289,SISTEMAS DE INFORMAÇÃO,1510
1379290,LETRAS - LÍNGUA PORTUGUESA,1510
1379291,PEDAGOGIA,14408
1379293,ALIMENTOS,14408
1379294,COMPUTAÇÃO,4098
1379306,ENGENHARIA MECÂNICA,599
1379307,SISTEMAS PARA INTERNET,14408
1379371,ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA,588
1379376,ECONOMIA EMPRESARIAL E CONTROLADORIA COM HABI,55
1379377,ECONOMIA EMPRESARIAL E CONTROLADORIA COM HABI,55
1379388,ENGENHARIA DE SOFTWARE,843
1379589,DIREITO,719
1379590,PEDAGOGIA,719
1379605,EDUCAÇÃO FÍSICA,15032
1379672,FOTOGRAFIA,163
1379781,CIÊNCIAS CONTÁBEIS,343
1379813,LOGÍSTICA,163
1379814,GESTÃO DE RECURSOS HUMANOS,163
1379816,EDUCAÇÃO FÍSICA,163
1379944,NUTRIÇÃO,163
1380249,LETRAS,27
1380258,GESTÃO DE RECURSOS HUMANOS,27
1380265,ENGENHARIA CIVIL,27
1380266,ARQUITETURA E URBANISMO,27
1380544,MATEMÁTICA,40
1380621,DESIGN DE ANIMAÇÃO,1419
1380792,ENGENHARIA CIVIL,163
1380816,ENGENHARIA ELÉTRICA,3875
1380817,CIÊNCIAS BIOLÓGICAS,3984
1380902,CINEMA E AUDIOVISUAL,1351
1380903,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,1351
1380904,EDUCAÇÃO FÍSICA,1351
1380906,FISIOTERAPIA,1351
1380907,COMUNICAÇÃO SOCIAL - JORNALISMO,1351
1380908,MEDICINA VETERINÁRIA,1351
1380909,NUTRIÇÃO,1351
1380910,DESIGN GRÁFICO,1351
1380911,DESIGN DE INTERIORES,1351
1380913,GASTRONOMIA,1351
1380914,ESTÉTICA E COSMÉTICA,1351
1380924,TRANSPORTE TERRESTRE,1557
1380925,BIOMEDICINA,163
1380932,FISIOTERAPIA,1107
1380934,FARMÁCIA,385
1381821,NUTRIÇÃO,1107
1381930,EDUCAÇÃO FÍSICA,1107
1382499,ENGENHARIA CIVIL,522
1382502,HISTÓRIA,522
1382517,HISTÓRIA,176
1382518,MATEMÁTICA,176
1382519,LETRAS - PORTUGUÊS E INGLÊS,176
1382520,GEOGRAFIA,176
1382521,LETRAS - LÍNGUA PORTUGUESA,176
1382522,PEDAGOGIA,176
1382523,SERVIÇO SOCIAL,176
1382526,FISIOTERAPIA,176
1382528,RADIOLOGIA,176
1382529,ENGENHARIA DE PRODUÇÃO,176
1382550,BIOMEDICINA,176
1382551,ENGENHARIA AMBIENTAL,1808
1382554,HISTÓRIA,15059
1382560,FARMÁCIA,1805
1382575,ENGENHARIA CIVIL,167
1382576,ENGENHARIA ELETRÔNICA,167
1382578,ENGENHARIA AERONÁUTICA,56
1382579,COMPUTAÇÃO,3163
1382580,GESTÃO DA QUALIDADE,481
1382581,FOTOGRAFIA,1805
1382602,COMÉRCIO EXTERIOR,322
1382605,GESTÃO COMERCIAL,322
1382606,GESTÃO DA QUALIDADE,322
1382607,REDES DE COMPUTADORES,322
1382608,FILOSOFIA,322
1382614,ARQUITETURA E URBANISMO,671
1382615,EDUCAÇÃO FÍSICA,671
1382617,EMPREENDEDORISMO,671
1382618,SEGURANÇA PÚBLICA,671
1382619,DESIGN DE INTERIORES,671
1382622,SEGURANÇA NO TRABALHO,568
1382623,NUTRIÇÃO,671
1382641,MARKETING DIGITAL,671
1382642,PEDAGOGIA,22
1382643,FILOSOFIA,22
1382645,HISTÓRIA,22
1382646,LETRAS,22
1382647,MATEMÁTICA,22
1382652,ENGENHARIA DE PRODUÇÃO,275
1382655,SERVIÇOS JURÍDICOS E NOTARIAIS,135
1382659,CIÊNCIAS ECONÔMICAS,671
1382662,ESTÉTICA E COSMÉTICA,671
1382663,SOCIOLOGIA,671
1382664,SISTEMAS DE INFORMAÇÃO,3188
1382673,BIOMEDICINA,150
1382674,MODA,150
1382688,GESTÃO PÚBLICA,143
1382689,LETRAS - PORTUGUÊS,143
1382690,NUTRIÇÃO,417
1382691,BANCO DE DADOS,496
1382692,COMÉRCIO EXTERIOR,496
1382693,BANCO DE DADOS,417
1382694,COMÉRCIO EXTERIOR,417
1382696,GASTRONOMIA,417
1382697,GESTÃO DA QUALIDADE,417
1382698,GESTÃO DE SEGURANÇA PRIVADA,417
1382700,TEOLOGIA,417
1382701,FÍSICA,417
1382707,GASTRONOMIA,496
1382708,GESTÃO DA QUALIDADE,496
1382709,FÍSICA,496
1382710,GESTÃO DE SEGURANÇA PRIVADA,496
1382711,QUÍMICA,417
1382712,QUÍMICA,496
1382713,TEOLOGIA,496
1382715,ENGENHARIA ELÉTRICA,384
1382728,RELAÇÕES INTERNACIONAIS,1042
1382747,MÍDIAS SOCIAIS E DIGITAIS,1422
1382748,PUBLICIDADE E PROPAGANDA,1187
1382749,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,19739
1382750,MEDICINA VETERINÁRIA,1149
1382751,GESTÃO COMERCIAL,1427
1382754,BIOMEDICINA,518
1382755,GESTÃO FINANCEIRA,1427
1382756,LOGÍSTICA,1427
1382757,GESTÃO DE RECURSOS HUMANOS,1427
1382758,PROCESSOS GERENCIAIS,1427
1382759,DESIGN DE INTERIORES,518
1382760,ADMINISTRAÇÃO,1427
1382764,RADIOLOGIA,518
1382765,BANCO DE DADOS,221
1382766,GESTÃO DE RECURSOS HUMANOS,1149
1382767,COMÉRCIO EXTERIOR,221
1382768,GASTRONOMIA,221
1382769,GESTÃO DA QUALIDADE,221
1382770,LOGÍSTICA,1149
1382771,GESTÃO DE SEGURANÇA PRIVADA,221
1382772,TEOLOGIA,221
1382773,PEDAGOGIA,1149
1382774,FÍSICA,221
1382775,QUÍMICA,221
1382776,"RÁDIO, TV E INTERNET",221
1382777,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1149
1382786,BIOMEDICINA,1058
1382793,EMPREENDEDORISMO,298
1382794,MARKETING DIGITAL,298
1382797,EDUCAÇÃO DO CAMPO,582
1382798,CIÊNCIAS DA RELIGIÃO,582
1382800,ESTÉTICA E COSMÉTICA,1149
1382801,EDUCAÇÃO FÍSICA,385
1382808,ENGENHARIA MECÂNICA,1149
1382809,DESIGN DE INTERIORES,1149
1382815,MATEMÁTICA,437
1382816,LETRAS - LÍNGUA PORTUGUESA,665
1382817,CIÊNCIAS BIOLÓGICAS,719
1382818,ARQUITETURA E URBANISMO,715
1382819,DESIGN DE PRODUTO,1196
1382820,GESTÃO DE LOJAS E PONTOS DE VENDAS,1196
1382823,PEDAGOGIA,688
1382824,SEGURANÇA PÚBLICA,1491
1382839,GESTÃO COMERCIAL,387
1382840,SERVIÇO SOCIAL,387
1382841,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,4522
1382842,LICENCIATURA INTERCULTURAL INDÍGENA,568
1382883,SISTEMAS DE INFORMAÇÃO,437
1382884,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,437
1382885,SISTEMAS PARA INTERNET,437
1382886,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,437
1382932,GESTÃO DE SEGURANÇA PRIVADA,1491
1382935,GESTÃO DE SAÚDE PÚBLICA,1491
1382951,GESTÃO COMERCIAL,73
1383082,EDUCAÇÃO FÍSICA,824
1383102,EDUCAÇÃO FÍSICA,1270
1383124,PEDAGOGIA,589
1383125,LETRAS - PORTUGUÊS,589
1383271,LETRAS - PORTUGUÊS E LITERATURA,522
1383331,ODONTOLOGIA,824
1383418,GESTÃO DE RECURSOS HUMANOS,23
1383454,JORNALISMO,316
1383455,COMUNICAÇÃO SOCIAL - RADIO E TELEVISÃO,316
1383456,JOGOS DIGITAIS,316
1383457,JOGOS DIGITAIS,316
1383492,ENGENHARIA ELÉTRICA,589
1384575,EDUCAÇÃO FÍSICA,1491
1384586,EDUCAÇÃO FÍSICA,1491
1384669,JORNALISMO,1491
1385049,ADMINISTRAÇÃO,1805
1385050,LOGÍSTICA,1805
1385051,GESTÃO DE RECURSOS HUMANOS,1805
1385052,NUTRIÇÃO,1805
1385053,FISIOTERAPIA,1805
1385242,PODOLOGIA,2950
1385304,EDUCAÇÃO ESPECIAL,1472
1385315,GESTÃO E EMPREENDEDORISMO,1472
1385318,HISTÓRIA - PROGRAMA SEGUNDA LICENCIATURA,665
1385337,MATEMÁTICA - PROGRAMA SEGUNDA LICENCIATURA,665
1385357,LETRAS - ESPANHOL,719
1385360,LETRAS - INGLÊS,719
1385361,PEDAGOGIA,719
1385367,FILOSOFIA - PROGRAMA SEGUNDA LICENCIATURA,665
1385372,QUÍMICA - PROGRAMA SEGUNDA LICENCIATURA,665
1385373,SOCIOLOGIA - PROGRAMA SEGUNDA LICENCIATURA,665
1385407,FISIOTERAPIA,402
1385488,CIÊNCIA DA COMPUTAÇÃO,1775
1385496,ADMINISTRAÇÃO,665
1385514,ENFERMAGEM,15032
1385538,MEDICINA,2147
1385682,NUTRIÇÃO,165
1385684,RELAÇÕES INTERNACIONAIS,165
1385707,BIOMEDICINA,165
1385710,ENGENHARIA MECÂNICA,165
1385713,HISTÓRIA,165
1385714,COMPUTAÇÃO,582
1385720,LETRAS,165
1385721,LETRAS - PORTUGUÊS E INGLÊS,165
1385785,PROCESSOS GERENCIAIS,385
1385786,MARKETING,385
1385787,GESTÃO FINANCEIRA,385
1385788,PEDAGOGIA,385
1385836,PROCESSOS GERENCIAIS,3372
1385838,PEDAGOGIA,3372
1385839,ADMINISTRAÇÃO,3372
1385863,ESTÉTICA E COSMÉTICA,514
1385942,CIÊNCIA DA COMPUTAÇÃO,4530
1386426,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,21713
1386483,PEDAGOGIA,5025
1386587,NUTRIÇÃO,163
1387141,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,1491
1387214,CIÊNCIAS CONTÁBEIS,1336
1387218,HISTÓRIA,1336
1387219,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1336
1387221,GESTÃO DE COOPERATIVAS,1336
1387227,JOGOS DIGITAIS,1336
1387229,LOGÍSTICA,1336
1387232,PROCESSOS GERENCIAIS,1336
1387234,SISTEMAS PARA INTERNET,1336
1387235,MATEMÁTICA,3165
1387299,ADMINISTRAÇÃO,626
1388171,CIÊNCIAS CONTÁBEIS,626
1388181,LOGÍSTICA,626
1388186,GESTÃO AMBIENTAL,626
1388352,CIÊNCIAS SOCIAIS,15497
1388356,RELAÇÕES INTERNACIONAIS,15497
1388545,ENGENHARIA CIVIL,4786
1389118,DESIGN GRÁFICO,1042
1389827,GESTÃO AMBIENTAL,15693
1389851,FOTOGRAFIA,3985
1390230,ADMINISTRAÇÃO,645
1390233,SERVIÇO SOCIAL,645
1390285,PEDAGOGIA,645
1390300,GESTÃO FINANCEIRA,645
1390309,MEDICINA,1519
1390311,MEDICINA,22096
1390314,LOGÍSTICA,645
1390317,MEDICINA,316
1390324,PROCESSOS GERENCIAIS,645
1390333,GESTÃO DA PRODUÇÃO INDUSTRIAL,645
1390496,LOGÍSTICA,15757
1395694,MATEMÁTICA,568
1395862,ENGENHARIA DE PRODUÇÃO,685
1395909,PEDAGOGIA,15059
1395911,AGRONOMIA,15059
1395932,ADMINISTRAÇÃO,15059
1395934,ENGENHARIA DE AQUICULTURA,15059
1395994,GESTÃO PÚBLICA,4786
1395999,GESTÃO DA PRODUÇÃO INDUSTRIAL,4786
1396028,ADMINISTRAÇÃO,1042
1396092,PROCESSOS GERENCIAIS,673
1396106,GESTÃO COMERCIAL,673
1396135,EDUCAÇÃO FÍSICA,158
1396136,EDUCAÇÃO FÍSICA,158
1396138,EDUCAÇÃO FÍSICA,158
1396139,ENGENHARIA DE PRODUÇÃO,158
1396140,MÚSICA,158
1396141,PEDAGOGIA,158
1396142,EDUCAÇÃO FÍSICA,158
1396143,EDUCAÇÃO FÍSICA,158
1396144,SERVIÇO SOCIAL,158
1396153,GESTÃO DA TECNOLOGIA DA INFORMAÇÃO,1510
1396209,GASTRONOMIA,718
1396228,MATEMÁTICA,673
1396230,GEOGRAFIA,673
1396231,HISTÓRIA,673
1396245,PSICOLOGIA,149
1396317,ESTÉTICA E COSMÉTICA,1986
1396686,CIÊNCIAS BIOLÓGICAS E CONSERVAÇÃO,15059
1397174,FILOSOFIA,403
1397180,FILOSOFIA,403
1397673,ENGENHARIA DE MINAS,15059
1397675,ENGENHARIA CIVIL,15059
1397720,DESIGN DE ANIMAÇÃO,3985
1397771,MEDICINA,316
1397772,MEDICINA,316
1397773,MEDICINA,14
1397797,ARQUITETURA E URBANISMO,1042
1397952,FISIOTERAPIA,344
1397956,BIOMEDICINA,344
1397958,CIÊNCIAS CONTÁBEIS,344
1397959,FISIOTERAPIA,344
1397960,COMÉRCIO EXTERIOR,344
1397961,GESTÃO PORTUÁRIA,344
1397964,DESIGN GRÁFICO,316
1397966,DESIGN DE PRODUTO,316
1397967,MEDICINA VETERINÁRIA,1351
1397968,DESIGN DE PRODUTO,316
1397971,BIOMEDICINA,1351
1397972,FISIOTERAPIA,1351
1397977,FILOSOFIA,10
1397983,MÚSICA E TECNOLOGIA,158
1398023,EDUCAÇÃO FÍSICA,1510
1398025,PEDAGOGIA - EDUCAÇÃO INDÍGENA,5077
1398030,LICENCIATURA INTERCULTURAL INDÍGENA,583
1398047,PEDAGOGIA - EDUCAÇÃO DO CAMPO,5077
1398063,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1427
1398074,GESTÃO DO AGRONEGÓCIO,221
1398135,ENGENHARIA ELÉTRICA,645
1398136,ENGENHARIA DE PRODUÇÃO,645
1398138,FISIOTERAPIA,718
1398155,EDUCAÇÃO FÍSICA,398
1398173,RELAÇÕES INTERNACIONAIS,322
1398175,CIÊNCIAS CONTÁBEIS,1427
1398176,EDUCAÇÃO FÍSICA,1427
1398177,ENGENHARIA DE PRODUÇÃO,1427
1398180,ESTÉTICA E COSMÉTICA,322
1398182,CIÊNCIAS BIOLÓGICAS,322
1398184,CIÊNCIAS BIOLÓGICAS,322
1398191,MEDICINA VETERINÁRIA,610
1398202,GESTÃO DO AGRONEGÓCIO,496
1398210,HISTÓRIA,385
1398828,ESTÉTICA E COSMÉTICA,30
1398868,FISIOTERAPIA,3294
1398869,GESTÃO PÚBLICA,3294
1398870,EDUCAÇÃO FÍSICA,3294
1398871,EDUCAÇÃO FÍSICA,3294
1398874,DESIGN DE INTERIORES,3294
1398883,ARQUITETURA E URBANISMO,316
1398904,GESTÃO DO AGRONEGÓCIO,417
1398931,GESTÃO HOSPITALAR,3294
1398943,AUTOMAÇÃO INDUSTRIAL,1813
1398944,ENGENHARIA DE PESCA,1813
1398945,ENGENHARIA DE ALIMENTOS,1813
1399008,NUTRIÇÃO,718
1399010,HISTÓRIA,718
1399011,PEDAGOGIA,40
1399012,FÍSICA,3161
1399013,TEATRO,482
1399016,JOGOS DIGITAIS,316
1399018,PEDAGOGIA,322
1399043,ESTÉTICA E COSMÉTICA,322
1399044,ESTÉTICA E COSMÉTICA,322
1399045,BIOMEDICINA,322
1399046,CIÊNCIAS CONTÁBEIS,322
1399047,DESIGN GRÁFICO,322
1399048,RELAÇÕES INTERNACIONAIS,322
1399049,DESIGN DE INTERIORES,322
1399050,DESIGN DE INTERIORES,322
1399051,ESTÉTICA E COSMÉTICA,376
1399057,JOGOS DIGITAIS,322
1399077,DESIGN DE MODA,718
1399078,GESTÃO DE NEGÓCIOS E INOVAÇÃO,21713
1399097,ARQUITETURA E URBANISMO,4785
1399119,MEDICINA VETERINÁRIA,1735
1399129,CIÊNCIAS CONTÁBEIS,472
1399130,PROCESSOS GERENCIAIS,472
1399131,REDES DE COMPUTADORES,472
1399132,ENGENHARIA DE PRODUÇÃO,472
1399133,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,472
1399134,ARQUITETURA E URBANISMO,441
1399135,GESTÃO AMBIENTAL,472
1399136,COMÉRCIO EXTERIOR,953
1399141,NUTRIÇÃO,481
1399166,GESTÃO PÚBLICA,730
1399169,COMPUTAÇÃO E INFORMÁTICA,730
1399241,PROCESSOS GERENCIAIS,601
1399246,AGRONOMIA,601
1399249,ENGENHARIA MECÂNICA,823
1399250,ENGENHARIA DE COMPUTAÇÃO,823
1399251,ARQUITETURA E URBANISMO,823
1399257,FARMÁCIA,417
1399287,MEDICINA,441
1399304,DESIGN,316
1399314,ENGENHARIA DE PRODUÇÃO,316
1399315,ENGENHARIA DE PRODUÇÃO,316
1399316,ENGENHARIA DE PRODUÇÃO,316
1399317,ENGENHARIA DE PRODUÇÃO,316
1399318,ENGENHARIA DE PRODUÇÃO,316
1399345,EDUCAÇÃO FÍSICA,163
1399478,MEDICINA,316
1399479,MEDICINA,316
1399482,MEDICINA,163
1399487,MEDICINA,23
1399489,MEDICINA,338
1399519,GESTÃO COMERCIAL,23
1399521,ENGENHARIA AMBIENTAL,23
1399534,PEDAGOGIA,718
1399535,SERVIÇO SOCIAL,718
1399536,QUÍMICA,1807
1399546,FÍSICA,1807
1399593,PRODUÇÃO AUDIOVISUAL,448
1399606,ENGENHARIA MECÂNICA,448
1399615,MEDICINA,22093
1399733,CIÊNCIAS DA NATUREZA - BIOLOGIA,3164
1399735,ZOOTECNIA,3164
1399736,AGROINDÚSTRIA,3164
1399737,BIOTECNOLOGIA,107
1399738,CIÊNCIAS BIOLÓGICAS,3164
1399844,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,2565
1399848,MATEMÁTICA,15507
1399858,REDES DE COMPUTADORES,2565
1400199,CIÊNCIAS CONTÁBEIS,40
1400344,HISTÓRIA,466
1400420,HISTÓRIA,409
1400668,LETRAS - PORTUGUÊS E INGLÊS,1810
1400679,PEDAGOGIA,802
1400685,ADMINISTRAÇÃO,802
1400718,CIÊNCIAS BIOLÓGICAS,588
1400719,GESTÃO PÚBLICA,1810
1400729,GESTÃO DE TURISMO,673
1401138,ADMINISTRAÇÃO,600
1401498,ELETRÔNICA INDUSTRIAL,1810
1401591,ENGENHARIA DE COMPUTAÇÃO,18165
1401595,ENGENHARIA DE PRODUÇÃO,18165
1401620,CIÊNCIAS BIOLÓGICAS,18165
